herb,candidate,cook_count,cook_rank_inv,cook_pmi,fg_cosine,fdb_rank_inv,qi_diff,qi_B,wei_jac,gui_jac,mask_cook,mask_flavor,mask_qi,mask_wei,mask_gui,mask_prop,miss_qi,miss_wei,miss_gui,label_claude,label_llama,label_gpt
마,오레가노,0.693147,0.014493,0.177681,0.101199,0.0,1.0,-1.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,블랙커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,회향,0.0,0.0,0.0,0.145905,0.0,1.0,1.0,0.0,0.166667,0,1,1,1,1,1,0,0,0,0,0,0
마,올스파이스,0.693147,0.016667,0.0,0.181549,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,차,0.0,0.0,0.0,0.088082,0.0,2.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,강황,1.098612,0.022727,1.276293,0.14537,0.0,2.0,-2.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,1,0
마,버섯,0.0,0.0,0.0,0.075121,0.0,0.0,0.0,1.0,0.2,0,1,1,1,1,1,0,0,0,0,0,1
마,초콜릿,0.0,0.0,0.0,0.027335,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,식초,0.0,0.0,0.0,0.128034,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,계란,0.0,0.0,0.0,0.058435,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,건포도,0.0,0.0,0.0,0.109917,0.0,0.0,0.0,0.5,1.0,0,1,1,1,1,1,0,0,0,0,0,0
마,식용유,0.693147,0.008333,0.0,0.241429,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,바나나,0.0,0.0,0.0,0.094736,0.1,2.0,-2.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,코코넛,0.693147,0.010753,0.716678,0.085045,0.083333,0.0,0.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,살구,0.0,0.0,0.0,0.101742,0.125,1.0,1.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
마,마조람,0.0,0.0,0.0,0.138212,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,딸기,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
마,양고기,0.0,0.0,0.0,0.092755,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,표고버섯,0.0,0.0,0.0,0.289736,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
마,소금후추,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,쌀,0.0,0.0,0.0,0.09757,0.25,0.0,0.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,0,0
마,망고,0.0,0.0,0.0,0.181856,0.0,2.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,구아바,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,1,1,1,1,0,0,0,0,0,0
마,소고기,0.693147,0.020408,0.02353,0.122164,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,파인애플,0.693147,0.008197,1.05315,0.131571,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,메이플시럽,1.098612,0.025641,1.746297,0.207548,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,1
마,고구마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
마,요거트,0.0,0.0,0.0,0.115033,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,닭육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,감자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
마,된장,0.0,0.0,0.0,0.287661,0.0,1.0,-1.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,1
마,만다린오렌지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,녹차,0.0,0.0,0.0,0.063734,0.0,2.0,-2.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,구기자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,1,1,1,1,0,0,0,0,0,0
마,깨,0.0,0.0,0.0,0.14256,0.0,0.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,새우,0.0,0.0,0.0,0.048824,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,1
마,우유,0.0,0.0,0.0,0.047567,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,크림,1.098612,0.033333,0.02353,0.053309,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,소금,0.0,0.0,0.0,0.134342,0.0,2.0,-2.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,무,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.4,0,0,1,1,1,1,0,0,0,0,0,0
마,카이엔페퍼,1.94591,0.090909,1.458615,0.193772,0.0,2.0,2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
마,오이,0.0,0.0,0.0,0.130183,0.0,1.0,-1.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,0,0
마,레몬그라스,0.0,0.0,0.0,0.114101,0.0,1.0,1.0,0.0,0.2,1,1,1,1,1,1,0,0,0,0,0,0
마,아보카도,0.0,0.0,0.0,0.102724,0.111111,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,귀리,0.0,0.0,0.0,0.127311,0.333333,0.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,아티초크,0.0,0.0,0.0,0.14368,0.166667,0.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
마,히솝오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,세이지,0.0,0.0,0.0,0.160603,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,계화,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0
마,렌틸콩,0.0,0.0,0.0,0.136973,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,대추,0.0,0.0,0.0,0.165248,0.0,1.0,1.0,1.0,0.2,0,1,1,1,1,1,0,0,0,0,0,0
마,커피,0.0,0.0,0.0,0.082723,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,화자오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,시금치,0.693147,0.009709,0.870828,0.12082,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,0,0,0,1
마,베이킹소다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,베이킹파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,다시,0.0,0.0,0.0,0.302703,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,연근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
마,미림,0.0,0.0,0.0,0.226317,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,두부,0.0,0.0,0.0,0.239167,0.0,1.0,-1.0,1.0,0.2,1,1,1,1,1,1,0,0,0,0,0,0
마,사케,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,화이트와인,0.0,0.0,0.0,0.061019,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,옥수수,0.0,0.0,0.0,0.103894,0.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,대추야자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,파파야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,무화과,0.0,0.0,0.0,0.124258,0.058824,1.0,-1.0,1.0,0.2,0,1,1,1,1,1,0,0,0,0,0,0
마,포도,0.0,0.0,0.0,0.18382,0.055556,0.0,0.0,0.5,1.0,0,1,1,1,1,1,0,0,0,0,0,0
마,파마산치즈,0.0,0.0,0.0,-0.078741,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,피칸,0.0,0.0,0.0,0.132128,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,1,0,0
마,호박,0.0,0.0,0.0,0.134751,0.0,0.0,0.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,0,0
마,페타치즈,0.693147,0.011364,2.662588,0.039756,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,수박,0.0,0.0,0.0,0.073011,0.0,2.0,-2.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
마,베이컨,0.693147,0.017857,0.583146,0.162705,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,1,0
마,콜리플라워,0.0,0.0,0.0,0.176082,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,감초,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0,0,1,1,1,1,0,0,0,0,0,0
마,피스타치오,0.0,0.0,0.0,0.149206,0.0,1.0,1.0,0.0,0.666667,0,1,1,1,1,1,0,0,0,0,0,0
마,찹쌀,0.0,0.0,0.0,0.183074,0.0,1.0,1.0,1.0,0.5,1,1,1,1,1,1,0,0,0,0,0,0
마,계란노른자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,오렌지주스,0.693147,0.008621,0.0,0.081349,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,피망,0.0,0.0,0.0,0.195232,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
마,체리모야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,레드커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,엘더베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,보리,0.0,0.0,0.0,0.214087,0.5,1.0,-1.0,1.0,0.666667,1,1,1,1,1,1,0,0,0,0,0,0
마,빵,0.0,0.0,0.0,0.131683,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,러비지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,패션프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,메밀,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.5,0.2,0,0,1,1,1,1,0,0,0,0,0,0
마,아주완씨앗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,자몽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,크랜베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,용안육,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,홍차,0.0,0.0,0.0,0.088082,0.0,2.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
마,인삼,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0,0,1,1,1,1,0,0,0,0,0,0
마,연자육,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,1,1,1,1,0,0,0,0,0,0
마,주니퍼베리,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
마,루바브,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.125,0,0,1,1,1,1,0,0,0,0,0,0
마,흰강낭콩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,레드와인,0.0,0.0,0.0,0.062831,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,프로슈토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,오리고기,0.0,0.0,0.0,0.206821,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,병아리콩,0.0,0.0,0.0,0.152571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,완두콩,0.0,0.0,0.0,0.122338,0.0,0.0,0.0,1.0,0.25,0,1,1,1,1,1,0,0,0,0,0,0
마,복숭아,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,호로파,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
마,겨자씨,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,국화,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.333333,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,청경채,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,오향분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,카이란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,파스닙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,생선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,아스파라거스,0.0,0.0,0.0,0.169501,0.0,2.0,-2.0,1.0,0.25,0,1,1,1,1,1,0,0,0,0,0,0
마,케이퍼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,굴소스,0.0,0.0,0.0,0.139721,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,바닐라빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,석류,0.0,0.0,0.0,0.124316,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
마,커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,젤라틴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,lindisfarne mead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
마,체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,비트,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
마,토마토페이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,양배추,0.693147,0.01087,0.097638,0.198879,0.0,1.0,-1.0,0.5,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
마,토란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0
마,전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,우엉,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,0.25,0,0,1,1,1,1,0,0,0,0,0,0
마,파프리카,0.693147,0.008264,0.097638,0.06804,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,호밀가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,vodka,0.0,0.0,0.0,0.054082,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,orange juice concentrate,0.0,0.0,0.0,0.188414,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,계란흰자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,바닐라익스트랙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,tang orange crystal,0.0,0.0,0.0,0.076047,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,플레인요거트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,strawberry,0.0,0.0,0.0,0.157356,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,빨간파프리카,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,채소육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,couscous,0.0,0.0,0.0,0.149353,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,lamb,0.0,0.0,0.0,0.092755,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,saffron,0.0,0.0,0.0,0.140953,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,켈프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,페이조아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,두리안,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,빌베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,자두,0.0,0.0,0.0,0.117582,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,멜론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,카놀라유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,레몬밤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,사워체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,블루베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,링곤베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,쓴체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,카시아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,키위,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,체더치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,블루치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,맥주,0.0,0.0,0.0,0.078512,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,코냑브랜디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,스위스치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,셰리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
마,럼,0.0,0.0,0.0,0.042571,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,대두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,대추차블렌드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,황기,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
마,진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,캐러웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,베르가못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,캐모마일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,엘더플라워,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,시트러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,백합근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,녹두,0.0,0.0,0.0,0.159,0.0,2.0,-2.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
마,아니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,칠리플레이크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,염소치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,소시지,0.0,0.0,0.0,0.076309,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,소고기육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,옥수수전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,청주,0.0,0.0,0.0,0.232636,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,다크럼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,칠리파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
마,마시멜로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
마,캐슈넛,0.0,0.0,0.0,0.176123,0.0,0.0,0.0,1.0,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
마,커리잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,얼음설탕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,진피,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.666667,0,0,1,1,1,1,0,0,0,0,0,0
마,팥앙금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,피시소스,0.0,0.0,0.0,0.173608,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
마,갈랑갈,0.0,0.0,0.0,0.17313,0.0,2.0,2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
마,관자,0.0,0.0,0.0,0.084725,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
마,선드라이토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,루꼴라,0.0,0.0,0.0,0.115236,0.0,2.0,-2.0,0.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
마,모차렐라치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,방울토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,부라타치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,안초비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,피칸프랄린,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,장미잼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,코코넛오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,아몬드추출액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
마,카라멜소스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
